YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_ARR_1,FLT_TOT_1,FLT_DEP_IFR_2,FLT_ARR_IFR_2,FLT_TOT_IFR_2
2020,01,JAN,07-01-20,EGAA,Belfast - Aldergrove,United Kingdom,43,43,86,,,
2020,01,JAN,07-01-20,EGAC,Belfast - City Airport,United Kingdom,41,40,81,,,
2020,01,JAN,07-01-20,EGAE,Londonderry - Eglinton,United Kingdom,3,3,6,,,
2020,01,JAN,07-01-20,EGBB,Birmingham,United Kingdom,117,121,238,117,121,238
2020,01,JAN,07-01-20,EGCC,Manchester,United Kingdom,204,204,408,204,204,408
2020,01,JAN,07-01-20,EGGD,Bristol,United Kingdom,62,62,124,62,62,124
2020,01,JAN,07-01-20,EGGW,London - Luton,United Kingdom,130,127,257,131,127,258
2020,01,JAN,07-01-20,EGHI,Southampton,United Kingdom,42,41,83,,,
2020,01,JAN,07-01-20,EGKB,Biggin Hill,United Kingdom,17,21,38,,,
2020,01,JAN,07-01-20,EGKK,London - Gatwick,United Kingdom,267,265,532,267,265,532
2020,01,JAN,07-01-20,EGLC,London - City,United Kingdom,118,114,232,117,114,231
2020,01,JAN,07-01-20,EGLF,Farnborough,United Kingdom,31,35,66,,,
2020,01,JAN,07-01-20,EGLL,London - Heathrow,United Kingdom,629,637,1266,628,634,1262
2020,01,JAN,07-01-20,EGNT,Newcastle,United Kingdom,37,35,72,37,35,72
2020,01,JAN,07-01-20,EGNX,East Midlands,United Kingdom,85,80,165,,,
2020,01,JAN,07-01-20,EGPD,Aberdeen,United Kingdom,65,65,130,64,65,129
2020,01,JAN,07-01-20,EGPF,Glasgow,United Kingdom,81,81,162,84,83,167
2020,01,JAN,07-01-20,EGPH,Edinburgh,United Kingdom,150,147,297,150,147,297
2020,01,JAN,07-01-20,EGSS,London - Stansted,United Kingdom,234,235,469,234,235,469
2020,01,JAN,08-01-20,LATI,Tirana,Albania,38,38,76,,,
2020,01,JAN,08-01-20,UDYZ,Yerevan,Armenia,43,44,87,,,
2020,01,JAN,08-01-20,LOWG,Graz,Austria,26,28,54,,,
2020,01,JAN,08-01-20,LOWI,Innsbruck,Austria,36,37,73,,,
2020,01,JAN,08-01-20,LOWK,Klagenfurt,Austria,9,8,17,,,
2020,01,JAN,08-01-20,LOWL,Linz,Austria,16,16,32,,,
2020,01,JAN,08-01-20,LOWS,Salzburg,Austria,38,40,78,,,
2020,01,JAN,08-01-20,LOWW,Vienna,Austria,346,351,697,346,351,697
2020,01,JAN,08-01-20,EBAW,Antwerp,Belgium,16,14,30,,,
2020,01,JAN,08-01-20,EBBR,Brussels,Belgium,285,284,569,289,286,575
2020,01,JAN,08-01-20,EBCI,Charleroi,Belgium,61,60,121,61,60,121
2020,01,JAN,08-01-20,EBLG,Liège,Belgium,49,53,102,,,
2020,01,JAN,08-01-20,EBOS,Ostend-Bruges,Belgium,10,10,20,,,
2020,01,JAN,08-01-20,LQSA,Sarajevo,Bosnia and Herzegovina,15,15,30,,,
2020,01,JAN,08-01-20,LBSF,Sofia,Bulgaria,81,80,161,81,80,161
2020,01,JAN,08-01-20,LDZA,Zagreb,Croatia,52,50,102,52,50,102
2020,01,JAN,08-01-20,LCLK,Larnaca,Cyprus,58,54,112,,,
2020,01,JAN,08-01-20,LCPH,Paphos,Cyprus,26,27,53,,,
2020,01,JAN,08-01-20,LKKV,Karlovy Vary,Czech Republic,1,1,2,,,
2020,01,JAN,08-01-20,LKMT,Ostrava,Czech Republic,4,2,6,,,
2020,01,JAN,08-01-20,LKPR,Prague,Czech Republic,151,153,304,150,151,301
2020,01,JAN,08-01-20,LKTB,Brno-Tuřany,Czech Republic,7,5,12,,,
2020,01,JAN,08-01-20,EKCH,Copenhagen - Kastrup,Denmark,321,321,642,321,321,642
2020,01,JAN,08-01-20,EETN,Tallinn,Estonia,52,54,106,52,54,106
2020,01,JAN,08-01-20,EETU,Tartu,Estonia,2,2,4,,,
2020,01,JAN,08-01-20,EFHK,Helsinki - Vantaa,Finland,270,269,539,276,275,551
2020,01,JAN,08-01-20,LFAQ,Albert-Bray,France,3,2,5,,,
2020,01,JAN,08-01-20,LFBA,Agen-La Garenne,France,3,4,7,,,
2020,01,JAN,08-01-20,LFBD,Bordeaux-Mérignac,France,81,79,160,,,
2020,01,JAN,08-01-20,LFBE,Bergerac-Roumanière,France,0,1,1,,,
2020,01,JAN,08-01-20,LFBH,La Rochelle-Ile de Ré,France,6,6,12,,,
2020,01,JAN,08-01-20,LFBI,Poitiers-Biard,France,12,13,25,,,
2020,01,JAN,08-01-20,LFBL,Limoges-Bellegarde,France,11,11,22,,,
2020,01,JAN,08-01-20,LFBO,Toulouse-Blagnac,France,122,118,240,112,110,222
2020,01,JAN,08-01-20,LFBP,Pau-Pyrénées,France,15,15,30,,,
2020,01,JAN,08-01-20,LFBT,Tarbes-Lourdes Pyrénées,France,12,10,22,,,
2020,01,JAN,08-01-20,LFBZ,Biarritz-Bayonne-Anglet,France,14,13,27,,,
2020,01,JAN,08-01-20,LFCR,Rodez-Marcillac,France,4,6,10,,,
2020,01,JAN,08-01-20,LFGJ,Dôle-Tavaux,France,6,6,12,,,
2020,01,JAN,08-01-20,LFJL,Metz-Nancy-Lorraine,France,12,9,21,,,
2020,01,JAN,08-01-20,LFJR,Angers-Marcé,France,1,2,3,,,
2020,01,JAN,08-01-20,LFKB,Bastia-Poretta,France,13,13,26,,,
2020,01,JAN,08-01-20,LFKC,Calvi-Sainte-Catherine,France,7,7,14,,,
2020,01,JAN,08-01-20,LFKF,Figari-Sud Corse,France,6,6,12,,,
2020,01,JAN,08-01-20,LFKJ,Ajaccio-Napoléon-Bonaparte,France,13,13,26,,,
2020,01,JAN,08-01-20,LFLB,Chambéry-Aix-les-Bains,France,20,11,31,,,
2020,01,JAN,08-01-20,LFLC,Clermont-Ferrand-Auvergne,France,20,17,37,,,
2020,01,JAN,08-01-20,LFLI,Annemasse,France,1,1,2,,,
2020,01,JAN,08-01-20,LFLL,Lyon-Saint-Exupéry,France,142,139,281,142,139,281
2020,01,JAN,08-01-20,LFLP,Annecy-Meythet,France,6,6,12,,,
2020,01,JAN,08-01-20,LFLS,Grenoble-Isère,France,13,12,25,,,
2020,01,JAN,08-01-20,LFLX,Châteauroux-Déols,France,3,3,6,,,
2020,01,JAN,08-01-20,LFLY,Lyon-Bron,France,16,17,33,,,
2020,01,JAN,08-01-20,LFMD,Cannes-Mandelieu,France,16,12,28,,,
2020,01,JAN,08-01-20,LFMH,Saint-Etienne-Bouthéon,France,8,7,15,,,
2020,01,JAN,08-01-20,LFMI,Istres-Le Tubé,France,6,7,13,,,
2020,01,JAN,08-01-20,LFMK,Carcassonne-Salvaza,France,12,12,24,,,
2020,01,JAN,08-01-20,LFML,Marseille-Provence,France,127,126,253,124,123,247
2020,01,JAN,08-01-20,LFMN,Nice-Côte d’Azur,France,112,120,232,112,120,232
2020,01,JAN,08-01-20,LFMP,Perpignan-Rivesaltes,France,18,18,36,,,
2020,01,JAN,08-01-20,LFMT,Montpellier-Méditerranée,France,40,39,79,,,
2020,01,JAN,08-01-20,LFMU,Béziers-Vias,France,12,12,24,,,
2020,01,JAN,08-01-20,LFMV,Avignon-Caumont,France,6,12,18,,,
2020,01,JAN,08-01-20,LFOB,Beauvais-Tillé,France,33,34,67,,,
2020,01,JAN,08-01-20,LFOH,Le Havre-Octeville,France,1,1,2,,,
2020,01,JAN,08-01-20,LFOK,Châlons-Vatry,France,5,4,9,,,
2020,01,JAN,08-01-20,LFOT,Tours-Val de Loire,France,1,1,2,,,
2020,01,JAN,08-01-20,LFPB,Paris-Le Bourget,France,67,70,137,,,
2020,01,JAN,08-01-20,LFPG,Paris-Charles-de-Gaulle,France,625,628,1253,625,628,1253
2020,01,JAN,08-01-20,LFPN,Toussus-le-Noble,France,8,11,19,,,
2020,01,JAN,08-01-20,LFPO,Paris-Orly,France,281,282,563,281,282,563
2020,01,JAN,08-01-20,LFQQ,Lille-Lesquin,France,28,32,60,,,
2020,01,JAN,08-01-20,LFRB,Brest-Bretagne,France,19,21,40,,,
2020,01,JAN,08-01-20,LFRD,Dinard-Pleurtuit-Saint-Malo,France,4,4,8,,,
2020,01,JAN,08-01-20,LFRG,Deauville-Normandie,France,1,2,3,,,
2020,01,JAN,08-01-20,LFRH,Lorient-Lann Bihoué,France,6,5,11,,,
2020,01,JAN,08-01-20,LFRK,Caen-Carpiquet,France,12,11,23,,,
2020,01,JAN,08-01-20,LFRN,Rennes-Saint-Jacques,France,21,23,44,,,
2020,01,JAN,08-01-20,LFRO,Lannion,France,1,0,1,,,
2020,01,JAN,08-01-20,LFRQ,Quimper-Pluguffan,France,6,4,10,,,
2020,01,JAN,08-01-20,LFRS,Nantes-Atlantique,France,54,54,108,,,
2020,01,JAN,08-01-20,LFRZ,Saint-Nazaire-Montoir,France,3,2,5,,,
2020,01,JAN,08-01-20,LFSB,Bâle-Mulhouse,France,77,82,159,72,72,144
2020,01,JAN,08-01-20,LFSL,Brive-Souillac,France,4,5,9,,,
2020,01,JAN,08-01-20,LFST,Strasbourg-Entzheim,France,21,27,48,,,
2020,01,JAN,08-01-20,LFTH,Hyères-Le Palyvestre,France,9,9,18,,,
2020,01,JAN,08-01-20,LFTW,Nîmes-Garons,France,9,5,14,,,
2020,01,JAN,08-01-20,UGTB,Tbilisi,Georgia,38,39,77,,,
2020,01,JAN,08-01-20,EDDB,Berlin - Brandenburg,Germany,94,85,179,94,85,179
2020,01,JAN,08-01-20,EDDC,Dresden,Germany,28,26,54,26,24,50
2020,01,JAN,08-01-20,EDDE,Erfurt,Germany,4,4,8,4,3,7
2020,01,JAN,08-01-20,EDDF,Frankfurt,Germany,598,595,1193,597,595,1192
2020,01,JAN,08-01-20,EDDG,Muenster-Osnabrueck,Germany,25,26,51,23,25,48
2020,01,JAN,08-01-20,EDDH,Hamburg,Germany,183,178,361,182,176,358
2020,01,JAN,08-01-20,EDDK,Cologne-Bonn,Germany,170,174,344,171,172,343
2020,01,JAN,08-01-20,EDDL,Dusseldorf,Germany,272,275,547,272,273,545
2020,01,JAN,08-01-20,EDDM,Munich,Germany,509,511,1020,509,511,1020
2020,01,JAN,08-01-20,EDDN,Nuremberg,Germany,54,59,113,56,63,119
2020,01,JAN,08-01-20,EDDP,Leipzig-Halle,Germany,105,103,208,106,102,208
2020,01,JAN,08-01-20,EDDR,Saarbruecken,Germany,9,11,20,9,11,20
2020,01,JAN,08-01-20,EDDS,Stuttgart,Germany,155,165,320,157,167,324
2020,01,JAN,08-01-20,EDDT,Berlin - Tegel,Germany,205,208,413,205,208,413
2020,01,JAN,08-01-20,EDDV,Hanover,Germany,83,82,165,83,82,165
2020,01,JAN,08-01-20,EDDW,Bremen,Germany,36,36,72,36,36,72
2020,01,JAN,08-01-20,LGAV,Athens,Greece,229,226,455,229,226,455
2020,01,JAN,08-01-20,LGIR,Heraklion,Greece,19,20,39,,,
2020,01,JAN,08-01-20,LGKF,Kefallinia,Greece,2,2,4,,,
2020,01,JAN,08-01-20,LGKO,Kos,Greece,7,6,13,,,
2020,01,JAN,08-01-20,LGKR,Corfu,Greece,5,5,10,,,
2020,01,JAN,08-01-20,LGMK,Mikonos,Greece,2,2,4,,,
2020,01,JAN,08-01-20,LGRP,Rodos,Greece,10,7,17,,,
2020,01,JAN,08-01-20,LGSA,Khania - Souda,Greece,10,12,22,,,
2020,01,JAN,08-01-20,LGSK,Skiathos,Greece,1,1,2,,,
2020,01,JAN,08-01-20,LGSR,Santorini,Greece,6,7,13,,,
2020,01,JAN,08-01-20,LGTS,Thessaloniki,Greece,53,55,108,,,
2020,01,JAN,08-01-20,LGZA,Zakinthos,Greece,1,1,2,,,
2020,01,JAN,08-01-20,LHBP,Budapest - Ferihegy,Hungary,148,148,296,148,147,295
2020,01,JAN,08-01-20,EICK,Cork,Ireland,27,27,54,23,27,50
2020,01,JAN,08-01-20,EIDL,Donegal,Ireland,3,4,7,,,
2020,01,JAN,08-01-20,EIDW,Dublin,Ireland,250,246,496,250,246,496
2020,01,JAN,08-01-20,EIKN,Connaught,Ireland,4,4,8,,,
2020,01,JAN,08-01-20,EIKY,Kerry - Farranfore,Ireland,5,5,10,,,
2020,01,JAN,08-01-20,EINN,Shannon,Ireland,18,15,33,,,
2020,01,JAN,08-01-20,LLBG,Ben Gurion International,Israel,192,192,384,,,
2020,01,JAN,08-01-20,LIBR,Brindisi,Italy,22,20,42,,,
2020,01,JAN,08-01-20,LICC,Catania,Italy,77,77,154,77,77,154
2020,01,JAN,08-01-20,LIMC,Milan - Malpensa,Italy,249,249,498,248,249,497
2020,01,JAN,08-01-20,LIME,Bergamo,Italy,116,119,235,116,117,233
2020,01,JAN,08-01-20,LIMF,Torino Caselle,Italy,51,50,101,51,51,102
2020,01,JAN,08-01-20,LIML,Milan - Linate,Italy,154,157,311,154,157,311
2020,01,JAN,08-01-20,LIPE,Bologna,Italy,85,85,170,85,84,169
2020,01,JAN,08-01-20,LIPH,Treviso,Italy,25,24,49,,,
2020,01,JAN,08-01-20,LIPZ,Venice,Italy,85,85,170,85,85,170
2020,01,JAN,08-01-20,LIRA,Rome - Ciampino,Italy,56,61,117,56,61,117
2020,01,JAN,08-01-20,LIRF,Rome - Fiumicino,Italy,346,345,691,346,344,690
2020,01,JAN,08-01-20,LIRN,Naples,Italy,66,70,136,62,67,129
2020,01,JAN,08-01-20,LIRP,Pisa San Giusto,Italy,37,35,72,,,
2020,01,JAN,08-01-20,EVLA,Liepaja,Latvia,0,1,1,,,
2020,01,JAN,08-01-20,EVRA,Riga,Latvia,110,103,213,109,100,209
2020,01,JAN,08-01-20,EYKA,Kaunas,Lithuania,12,12,24,,,
2020,01,JAN,08-01-20,EYPA,Palanga,Lithuania,5,5,10,,,
2020,01,JAN,08-01-20,EYSA,Siauliai,Lithuania,2,2,4,,,
2020,01,JAN,08-01-20,EYVI,Vilnius,Lithuania,58,58,116,58,57,115
2020,01,JAN,08-01-20,ELLX,Luxembourg,Luxembourg,95,91,186,95,88,183
2020,01,JAN,08-01-20,LMML,Malta,Malta,58,58,116,55,57,112
2020,01,JAN,08-01-20,LUKK,Chișinău,Moldova,29,31,60,,,
2020,01,JAN,08-01-20,LYPG,Podgorica,Montenegro,15,15,30,,,
2020,01,JAN,08-01-20,GMAD,Al Massira,Morocco,20,19,39,,,
2020,01,JAN,08-01-20,GMFF,Saïss,Morocco,10,12,22,,,
2020,01,JAN,08-01-20,GMME,Rabat-Salé,Morocco,18,19,37,,,
2020,01,JAN,08-01-20,GMMN,Mohammed V International,Morocco,128,128,256,,,
2020,01,JAN,08-01-20,GMMX,Menara,Morocco,64,59,123,,,
2020,01,JAN,08-01-20,GMTT,Ibn Batouta,Morocco,18,18,36,,,
2020,01,JAN,08-01-20,EHAM,Amsterdam - Schiphol,Netherlands,620,619,1239,620,618,1238
2020,01,JAN,08-01-20,EHBK,Maastricht-Aachen,Netherlands,10,9,19,,,
2020,01,JAN,08-01-20,EHGG,Groningen,Netherlands,13,13,26,,,
2020,01,JAN,08-01-20,EHLE,Lelystad,Netherlands,3,3,6,,,
2020,01,JAN,08-01-20,EHRD,Rotterdam,Netherlands,19,22,41,,,
2020,01,JAN,08-01-20,ENAL,Alesund,Norway,19,18,37,,,
2020,01,JAN,08-01-20,ENAN,Andenes,Norway,5,5,10,,,
2020,01,JAN,08-01-20,ENAT,Alta,Norway,14,14,28,,,
2020,01,JAN,08-01-20,ENBL,Forde Bringeland,Norway,8,7,15,,,
2020,01,JAN,08-01-20,ENBN,Bronnoysund Bronnoy,Norway,7,7,14,,,
2020,01,JAN,08-01-20,ENBO,Bodø,Norway,59,57,116,,,
2020,01,JAN,08-01-20,ENBR,Bergen,Norway,123,121,244,,,
2020,01,JAN,08-01-20,ENBS,Batsfjord,Norway,4,4,8,,,
2020,01,JAN,08-01-20,ENBV,Berlevåg,Norway,2,2,4,,,
2020,01,JAN,08-01-20,ENCN,Kristiansand Kjevik,Norway,23,23,46,,,
2020,01,JAN,08-01-20,ENDU,Bardufoss,Norway,2,2,4,,,
2020,01,JAN,08-01-20,ENEV,Harstad - Narvik Evenes,Norway,18,17,35,,,
2020,01,JAN,08-01-20,ENFL,Florø,Norway,11,13,24,,,
2020,01,JAN,08-01-20,ENGM,Oslo - Gardermoen,Norway,318,318,636,318,317,635
2020,01,JAN,08-01-20,ENHD,Haugesund,Norway,10,8,18,,,
2020,01,JAN,08-01-20,ENHF,Hammerfest,Norway,15,15,30,,,
2020,01,JAN,08-01-20,ENHV,Honningsvåg Valan,Norway,2,2,4,,,
2020,01,JAN,08-01-20,ENKB,Kristiansund Kvernberget,Norway,7,7,14,,,
2020,01,JAN,08-01-20,ENKR,Kirkenes Høybuktmoen,Norway,10,10,20,,,
2020,01,JAN,08-01-20,ENLK,Leknes,Norway,8,8,16,,,
2020,01,JAN,08-01-20,ENMH,Mehamn,Norway,4,4,8,,,
2020,01,JAN,08-01-20,ENML,Molde Årø,Norway,7,7,14,,,
