YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_ARR_1,FLT_TOT_1,FLT_DEP_IFR_2,FLT_ARR_IFR_2,FLT_TOT_IFR_2
2022,1,JAN,4/1/2022,LFMU,B̩ziers-Vias,France,7,8,15,,,
2022,1,JAN,4/1/2022,LFMV,Avignon-Caumont,France,13,15,28,,,
2022,1,JAN,4/1/2022,LFOB,Beauvais-Till̩,France,37,37,74,,,
2022,1,JAN,4/1/2022,LFOH,Le Havre-Octeville,France,2,2,4,,,
2022,1,JAN,4/1/2022,LFOK,Ch̢lons-Vatry,France,5,6,11,,,
2022,1,JAN,4/1/2022,LFOP,Rouen,France,4,3,7,,,
2022,1,JAN,4/1/2022,LFOT,Tours-Val de Loire,France,5,6,11,,,
2022,1,JAN,4/1/2022,LFPB,Paris-Le Bourget,France,64,67,131,,,
2022,1,JAN,4/1/2022,LFPG,Paris-Charles-de-Gaulle,France,474,467,941,475,466,941
2022,1,JAN,4/1/2022,LFPN,Toussus-le-Noble,France,19,19,38,,,
2022,1,JAN,4/1/2022,LFPO,Paris-Orly,France,216,218,434,216,218,434
2022,1,JAN,4/1/2022,LFQQ,Lille-Lesquin,France,11,10,21,,,
2022,1,JAN,4/1/2022,LFRB,Brest-Bretagne,France,16,16,32,,,
2022,1,JAN,4/1/2022,LFRD,Dinard-Pleurtuit-Saint-Malo,France,2,3,5,,,
2022,1,JAN,4/1/2022,LFRG,Deauville-Normandie,France,1,2,3,,,
2022,1,JAN,4/1/2022,LFRH,Lorient-Lann Bihou̩,France,6,6,12,,,
2022,1,JAN,4/1/2022,LFRK,Caen-Carpiquet,France,4,5,9,,,
2022,1,JAN,4/1/2022,LFRM,Le Mans,France,6,5,11,,,
2022,1,JAN,4/1/2022,LFRN,Rennes-Saint-Jacques,France,14,13,27,,,
2022,1,JAN,4/1/2022,LFRO,Lannion,France,2,2,4,,,
2022,1,JAN,4/1/2022,LFRQ,Quimper-Pluguffan,France,4,5,9,,,
2022,1,JAN,4/1/2022,LFRS,Nantes-Atlantique,France,26,28,54,,,
2022,1,JAN,4/1/2022,LFRZ,Saint-Nazaire-Montoir,France,2,2,4,,,
2022,1,JAN,4/1/2022,LFSB,B̢le-Mulhouse,France,73,76,149,72,75,147
2022,1,JAN,4/1/2022,LFSL,Brive-Souillac,France,7,7,14,,,
2022,1,JAN,4/1/2022,LFST,Strasbourg-Entzheim,France,6,8,14,,,
2022,1,JAN,4/1/2022,LFTH,Hy̬res-Le Palyvestre,France,7,6,13,,,
2022,1,JAN,4/1/2022,LFTW,N̨mes-Garons,France,6,7,13,,,
2022,1,JAN,4/1/2022,UGTB,Tbilisi,Georgia,33,37,70,,,
2022,1,JAN,4/1/2022,EDDB,Berlin - Brandenburg,Germany,166,170,336,166,168,334
2022,1,JAN,4/1/2022,EDDC,Dresden,Germany,13,12,25,12,10,22
2022,1,JAN,4/1/2022,EDDE,Erfurt,Germany,6,5,11,6,5,11
2022,1,JAN,4/1/2022,EDDF,Frankfurt,Germany,413,423,836,413,423,836
2022,1,JAN,4/1/2022,EDDG,Muenster-Osnabrueck,Germany,16,19,35,9,15,24
2022,1,JAN,4/1/2022,EDDH,Hamburg,Germany,99,99,198,96,92,188
2022,1,JAN,4/1/2022,EDDK,Cologne-Bonn,Germany,142,148,290,143,144,287
2022,1,JAN,4/1/2022,EDDL,Dusseldorf,Germany,131,133,264,130,133,263
2022,1,JAN,4/1/2022,EDDM,Munich,Germany,275,286,561,275,286,561
2022,1,JAN,4/1/2022,EDDN,Nuremberg,Germany,22,25,47,23,24,47
2022,1,JAN,4/1/2022,EDDP,Leipzig-Halle,Germany,119,120,239,122,121,243
2022,1,JAN,4/1/2022,EDDR,Saarbruecken,Germany,3,2,5,3,2,5
2022,1,JAN,4/1/2022,EDDS,Stuttgart,Germany,57,57,114,58,57,115
2022,1,JAN,4/1/2022,EDDV,Hanover,Germany,51,47,98,51,46,97
2022,1,JAN,4/1/2022,EDDW,Bremen,Germany,21,18,39,22,19,41
2022,1,JAN,4/1/2022,LGAV,Athens,Greece,207,205,412,207,205,412
2022,1,JAN,4/1/2022,LGIR,Heraklion,Greece,15,17,32,,,
2022,1,JAN,4/1/2022,LGKO,Kos,Greece,7,7,14,,,
2022,1,JAN,4/1/2022,LGKR,Corfu,Greece,5,5,10,,,
2022,1,JAN,4/1/2022,LGMK,Mikonos,Greece,5,5,10,,,
2022,1,JAN,4/1/2022,LGRP,Rodos,Greece,8,9,17,,,
2022,1,JAN,4/1/2022,LGSA,Khania - Souda,Greece,16,15,31,,,
2022,1,JAN,4/1/2022,LGSK,Skiathos,Greece,1,1,2,,,
2022,1,JAN,4/1/2022,LGSR,Santorini,Greece,5,5,10,,,
2022,1,JAN,4/1/2022,LGTS,Thessaloniki,Greece,51,53,104,,,
2022,1,JAN,4/1/2022,LHBP,Budapest - Ferihegy,Hungary,105,103,208,105,102,207
2022,1,JAN,4/1/2022,EICK,Cork,Ireland,19,19,38,23,25,48
2022,1,JAN,4/1/2022,EIDL,Donegal,Ireland,2,2,4,,,
2022,1,JAN,4/1/2022,EIDW,Dublin,Ireland,210,212,422,210,212,422
2022,1,JAN,4/1/2022,EIKN,Connaught,Ireland,5,5,10,,,
2022,1,JAN,4/1/2022,EIKY,Kerry - Farranfore,Ireland,4,5,9,,,
2022,1,JAN,4/1/2022,EINN,Shannon,Ireland,18,16,34,,,
2022,1,JAN,4/1/2022,EIWF,Waterford,Ireland,1,0,1,,,
2022,1,JAN,4/1/2022,EIWT,Weston,Ireland,1,1,2,,,
2022,1,JAN,4/1/2022,LLBG,Tel Aviv - Ben Gurion International,Israel,102,102,204,,,
2022,1,JAN,4/1/2022,LIBR,Brindisi,Italy,25,25,50,,,
